6317
511	9488
512	1097
513	1378
514	2751
515	4163
516	1517
517	1561
518	9347
519	1187
520	7081
521	6194
522	1204
523	4002
524	1311
525	8592
526	974
527	746
528	1945
529	1944
530	6160
531	6384
532	2882
533	8365
534	8376
535	6118
536	2199
537	9554
538	9872
539	6432
540	1121
541	6137
542	1078
543	9432
544	9373
545	1539
546	6217
547	945
548	4679
549	20
550	6123
551	9924
552	5998
553	3195
554	3008
555	2713
556	2750
557	2528
558	5988
559	1837
560	399
561	3181
562	1285
563	4102
564	3972
565	6872
566	6825
567	5809
568	5299
569	5650
570	9257
571	9522
572	6496
573	3240
574	6220
575	3129
576	1816
577	1935
578	10117
579	8335
580	2365
581	1896
582	4361
583	9958
584	9868
585	6541
586	4571
587	4385
588	9267
589	9719
590	7584
591	9783
592	911
593	6394
594	7384
595	3017
596	329
597	1633
598	7098
599	9538
600	5578
601	5549
602	9269
603	9905
604	9492
605	4481
606	6713
607	9484
608	9505
609	3342
610	9889
611	2132
612	197
613	219
614	7951
615	9573
616	10017
617	7171
618	975
619	3444
620	4637
621	9805
622	7299
623	5898
624	9370
625	2843
626	137
627	1120
628	9813
629	3051
630	355
631	2033
632	7435
633	8351
634	2778
635	3621
636	9194
637	637
638	1913
639	2939
640	6439
641	304
642	8450
643	1280
644	9559
645	2111
646	4712
647	947
648	1537
649	2856
650	8554
651	2820
652	7731
653	2332
654	6835
655	9193
656	7361
657	124
658	3868
659	2206
660	3906
661	5714
662	6819
663	6578
664	9996
665	465
666	6772
667	7009
668	9539
669	5807
670	9627
671	6632
672	206
673	2145
674	8505
675	3801
676	91
677	2700
678	1004
679	5868
680	3212
681	9565
682	10024
683	401
684	2425
685	9271
686	5545
687	912
688	508
689	5594
690	4005
691	6429
692	1952
693	3220
694	10098
695	9856
696	3535
697	1096
698	5039
699	6936
700	3966
701	1567
702	4046
703	1103
704	5593
705	7442
706	1267
707	8423
708	422
709	1523
710	9748
711	3047
712	6376
713	9628
714	4104
715	5939
716	763
717	6573
718	7387
719	960
720	6714
721	8611
722	205
723	909
724	958
725	2128
726	5538
727	4366
728	680
729	803
730	855
731	6466
732	6846
733	1522
734	3911
735	2585
736	1034
737	6323
738	2756
739	3510
740	1191
741	6111
742	4748
743	3248
744	1138
745	5772
746	7548
747	7073
748	119
749	3239
750	9787
751	2238
752	3157
753	6939
754	1784
755	7629
756	130
757	6413
758	9759
759	1045
760	9334
761	432
762	7477
763	6176
764	6983
765	7385
766	4742
767	1102
768	2556
769	9681
770	8456
771	3843
772	5778
773	279
774	3335
775	3887
776	1302
777	10089
778	5674
779	1158
780	3374
781	6190
782	1750
783	3460
784	10121
785	2578
786	7656
787	3531
788	6605
789	780
790	9843
791	3095
792	2800
793	7635
794	603
795	6086
796	1764
797	706
798	1536
799	6201
800	12
801	538
802	785
803	3061
804	4090
805	3454
806	862
807	5889
808	5288
809	1735
810	845
811	3580
812	4169
813	9818
814	7551
815	9984
816	6391
817	9260
818	7466
819	211
820	1832
821	2334
822	6849
823	752
824	10148
825	127
826	7538
827	6102
828	2403
829	9211
830	4233
831	9225
832	534
833	2656
834	3194
835	2520
836	9348
837	1016
838	6521
839	6410
840	10116
841	2794
842	3139
843	10152
844	1008
845	4182
846	854
847	7314
848	6351
849	3080
850	3793
851	8526
852	2496
853	2134
854	6967
855	4731
856	9898
857	715
858	563
859	6817
860	9328
861	6232
862	6281
863	754
864	6941
865	10062
866	7037
867	10011
868	1162
869	1239
870	7121
871	693
872	655
873	1021
874	1278
875	4395
876	2972
877	7017
878	9280
879	9696
880	937
881	9636
882	5850
883	6780
884	9766
885	1943
886	1195
887	3909
888	7761
889	1201
890	9893
891	542
892	6590
893	1035
894	2628
895	6335
896	9222
897	2740
898	9469
899	776
900	3082
901	472
902	941
903	554
904	2367
905	416
906	2183
907	2728
908	2481
909	40
910	3496
911	4518
912	497
913	6854
914	6904
915	7614
916	1082
917	3675
918	6240
919	3446
920	9276
921	6020
922	9534
923	9651
924	2679
925	902
926	1161
927	6937
928	1154
929	9419
930	3377
931	1863
932	2364
933	3809
934	9574
935	2709
936	116
937	2377
938	6818
939	1301
940	6022
941	9762
942	6418
943	7315
944	5532
945	7328
946	3638
947	1216
948	5661
949	8414
950	338
951	5755
952	6725
953	5692
954	4595
955	3929
956	1245
957	10049
958	4026
959	7013
960	9722
961	6259
962	7808
963	1261
964	9250
965	3879
966	6602
967	6326
968	1586
969	7625
970	2009
971	1541
972	2568
973	2681
974	9754
975	2954
976	8495
977	8348
978	6332
979	3271
980	9436
981	7043
982	1364
983	1845
984	6296
985	6490
986	15
987	1481
988	853
989	8156
990	7452
991	10043
992	2956
993	7039
994	2930
995	145
996	6085
997	7229
998	7430
999	4409
1000	6023
1001	7054
1002	7961
1003	9251
1004	2677
1005	214
1006	9401
1007	7139
1008	5910
1009	2603
1010	2175
1011	6493
1012	476
1013	6205
1014	6792
1015	9778
1016	317
1017	1171
1018	1672
1019	1025
1020	2998
1021	5283
1022	9308
1023	525
1024	3937
1025	1000
1026	7850
1027	4097
1028	4105
1029	9853
1030	8079
1031	9911
1032	3451
1033	8543
1034	585
1035	9802
1036	3923
1037	4228
1038	8368
1039	3608
1040	3003
1041	10057
1042	1226
1043	9453
1044	2824
1045	9704
1046	2846
1047	9302
1048	4085
1049	10083
1050	8380
1051	9794
1052	7580
1053	9429
1054	5827
1055	1065
1056	4693
1057	29
1058	383
1059	426
1060	5723
1061	6779
1062	2662
1063	957
1064	9830
1065	665
1066	156
1067	3069
1068	8465
1069	1851
1070	178
1071	6114
1072	73
1073	5740
1074	421
1075	2323
1076	643
1077	1554
1078	835
1079	4044
1080	7375
1081	1240
1082	9591
1083	6421
1084	7807
1085	9625
1086	429
1087	2447
1088	2352
1089	749
1090	1172
1091	9608
1092	3343
1093	3533
1094	71
1095	9935
1096	2376
1097	9400
1098	1111
1099	9919
1100	9917
1101	5673
1102	1766
1103	9325
1104	6652
1105	2034
1106	1067
1107	9927
1108	6964
1109	9427
1110	7090
1111	2854
1112	1596
1113	6689
1114	1534
1115	1812
1116	2284
1117	6084
1118	6392
1119	2754
1120	1027
1121	4258
1122	445
1123	3776
1124	2542
1125	6398
1126	6618
1127	349
1128	1639
1129	10034
1130	6933
1131	1093
1132	6150
1133	6869
1134	7648
1135	1352
1136	6345
1137	6071
1138	7479
1139	246
1140	1620
1141	9836
1142	2359
1143	8405
1144	6306
1145	2305
1146	1724
1147	6641
1148	2927
1149	6161
1150	2967
1151	1525
1152	4525
1153	5944
1154	9442
1155	1028
1156	7275
1157	1312
1158	743
1159	469
1160	1744
1161	3262
1162	9692
1163	5885
1164	748
1165	5042
1166	8251
1167	1609
1168	9596
1169	271
1170	1349
1171	9992
1172	2634
1173	3541
1174	2269
1175	3752
1176	1279
1177	2886
1178	1765
1179	6771
1180	5651
1181	1882
1182	7169
1183	6527
1184	6030
1185	3054
1186	1185
1187	2281
1188	7346
1189	7814
1190	8530
1191	10154
1192	873
1193	9920
1194	6562
1195	4383
1196	4741
1197	1148
1198	4275
1199	2613
1200	8577
1201	419
1202	3394
1203	1156
1204	8565
1205	352
1206	4692
1207	6402
1208	10146
1209	7120
1210	969
1211	6472
1212	4370
1213	6946
1214	735
1215	503
1216	60
1217	6619
1218	6093
1219	2299
1220	6214
1221	1358
1222	5724
1223	6612
1224	2789
1225	9287
1226	2779
1227	1928
1228	6096
1229	1336
1230	5969
1231	1941
1232	187
1233	3118
1234	6821
1235	5667
1236	1747
1237	2952
1238	4589
1239	9772
1240	6961
1241	3140
1242	5081
1243	9682
1244	2884
1245	3285
1246	9304
1247	423
1248	6704
1249	994
1250	1317
1251	7654
1252	9987
1253	9497
1254	217
1255	1925
1256	9212
1257	9388
1258	6932
1259	3938
1260	8430
1261	2218
1262	7246
1263	9874
1264	1796
1265	9765
1266	3693
1267	6042
1268	2524
1269	9619
1270	2943
1271	6049
1272	10115
1273	3765
1274	2138
1275	236
1276	9299
1277	6483
1278	9978
1279	3096
1280	6943
1281	7461
1282	2094
1283	7432
1284	59
1285	1199
1286	2600
1287	6239
1288	313
1289	9234
1290	3601
1291	5601
1292	9629
1293	537
1294	6387
1295	488
1296	2889
1297	3114
1298	4657
1299	10048
1300	6991
1301	8532
1302	2010
1303	672
1304	1367
1305	2732
1306	1203
1307	1501
1308	3338
1309	4209
1310	6133
1311	723
1312	5736
1313	9368
1314	7587
1315	6791
1316	8330
1317	5348
1318	10095
1319	9398
1320	4667
1321	2216
1322	784
1323	6422
1324	9833
1325	195
1326	3258
1327	8591
1328	9293
1329	2
1330	5949
1331	2357
1332	8083
1333	1066
1334	6330
1335	10091
1336	6871
1337	167
1338	6999
1339	757
1340	5917
1341	10036
1342	1325
1343	5712
1344	2413
1345	4359
1346	1834
1347	2866
1348	7819
1349	1624
1350	6283
1351	6873
1352	4367
1353	973
1354	6635
1355	9846
1356	30
1357	6840
1358	1246
1359	9288
1360	3050
1361	2298
1362	4325
1363	9946
1364	7135
1365	3941
1366	2619
1367	2068
1368	3817
1369	3291
1370	6982
1371	209
1372	7652
1373	9517
1374	4316
1375	2395
1376	6796
1377	1998
1378	4098
1379	1095
1380	1210
1381	7100
1382	4583
1383	1650
1384	1511
1385	3644
1386	5919
1387	6634
1388	1691
1389	6565
1390	2455
1391	1338
1392	9689
1393	2392
1394	2897
1395	8422
1396	7137
1397	3396
1398	595
1399	299
1400	6506
1401	7058
1402	2288
1403	9310
1404	7273
1405	9886
1406	2086
1407	6665
1408	10087
1409	560
1410	4737
1411	3178
1412	2258
1413	4563
1414	9236
1415	9361
1416	2483
1417	9665
1418	5531
1419	7888
1420	7227
1421	1268
1422	2130
1423	550
1424	7045
1425	5802
1426	4298
1427	7595
1428	9942
1429	2553
1430	477
1431	583
1432	5892
1433	10145
1434	2283
1435	6648
1436	9247
1437	4219
1438	6878
1439	9994
1440	4271
1441	55
1442	238
1443	2518
1444	9188
1445	4554
1446	1315
1447	2563
1448	9969
1449	2263
1450	6229
1451	7183
1452	1767
1453	6974
1454	3059
1455	5829
1456	266
1457	2910
1458	5656
1459	590
1460	9548
1461	9266
1462	3539
1463	6463
1464	9760
1465	9291
1466	6447
1467	5869
1468	9744
1469	1646
1470	6773
1471	7491
1472	6797
1473	716
1474	180
1475	1773
1476	791
1477	3983
1478	6135
1479	1308
1480	7162
1481	6146
1482	8401
1483	724
1484	4178
1485	1018
1486	450
1487	9835
1488	8598
1489	4533
1490	6523
1491	7309
1492	10000
1493	9876
1494	6024
1495	54
1496	9595
1497	6352
1498	3193
1499	7164
1500	4789
1501	9695
1502	10084
1503	1872
1504	2775
1505	9849
1506	3151
1507	9424
1508	155
1509	6531
1510	5659
1511	1597
1512	343
1513	228
1514	9525
1515	1254
1516	1756
1517	2135
1518	1635
1519	10030
1520	8069
1521	7115
1522	10038
1523	682
1524	6486
1525	3435
1526	3643
1527	1072
1528	1174
1529	617
1530	208
1531	6415
1532	4283
1533	1023
1534	906
1535	597
1536	593
1537	7797
1538	6858
1539	5647
1540	820
1541	3027
1542	8541
1543	7261
1544	9668
1545	7655
1546	6627
1547	4419
1548	3866
1549	3044
1550	564
1551	3768
1552	368
1553	2017
1554	1177
1555	662
1556	2985
1557	6196
1558	4100
1559	6664
1560	9869
1561	731
1562	8608
1563	170
1564	2813
1565	6515
1566	2623
1567	4147
1568	3787
1569	7168
1570	5710
1571	435
1572	2217
1573	8426
1574	6158
1575	1170
1576	7370
1577	5281
1578	7550
1579	360
1580	6360
1581	6204
1582	2682
1583	9793
1584	10046
1585	2242
1586	9923
1587	9941
1588	7402
1589	8544
1590	8216
1591	4128
1592	990
1593	1316
1594	35
1595	2400
1596	9662
1597	642
1598	1556
1599	9990
1600	6753
1601	8613
1602	2308
1603	884
1604	6082
1605	5837
1606	7232
1607	10035
1608	5947
1609	9313
1610	9295
1611	1937
1612	6520
1613	1694
1614	649
1615	2898
1616	3519
1617	6319
1618	9537
1619	7535
1620	6334
1621	7096
1622	1682
1623	1828
1624	2618
1625	1504
1626	1147
1627	1335
1628	8487
1629	9863
1630	8549
1631	871
1632	2085
1633	7519
1634	4164
1635	5823
1636	1549
1637	5556
1638	4698
1639	1989
1640	6579
1641	8584
1642	406
1643	6449
1644	5580
1645	7555
1646	9474
1647	8436
1648	5933
1649	9228
1650	1996
1651	2819
1652	2676
1653	6924
1654	6317
1655	3287
1656	370
1657	8621
1658	287
1659	3901
1660	1800
1661	2977
1662	8597
1663	5756
1664	2876
1665	8375
1666	4256
1667	4714
1668	5634
1669	4735
1670	3897
1671	967
1672	196
1673	946
1674	9982
1675	880
1676	7086
1677	6552
1678	4701
1679	6470
1680	5911
1681	1652
1682	9641
1683	2597
1684	900
1685	4598
1686	4656
1687	1946
1688	6537
1689	5676
1690	242
1691	3886
1692	9733
1693	3649
1694	954
1695	8104
1696	1505
1697	1160
1698	1060
1699	111
1700	2259
1701	1146
1702	1200
1703	6666
1704	9241
1705	1233
1706	3311
1707	277
1708	3630
1709	9594
1710	8566
1711	9947
1712	3043
1713	252
1714	332
1715	3764
1716	14
1717	3252
1718	1056
1719	1954
1720	6650
1721	988
1722	5043
1723	7537
1724	6502
1725	5719
1726	10114
1727	1090
1728	2310
1729	1124
1730	5822
1731	5516
1732	2672
1733	2825
1734	10009
1735	2718
1736	5914
1737	4168
1738	7260
1739	1498
1740	800
1741	1607
1742	4339
1743	6112
1744	2129
1745	9426
1746	7330
1747	9446
1748	10085
1749	165
1750	1844
1751	767
1752	6288
1753	6833
1754	6079
1755	1183
1756	235
1757	4774
1758	3551
1759	7502
1760	6955
1761	441
1762	215
1763	9528
1764	9970
1765	309
1766	10132
1767	3229
1768	3635
1769	7075
1770	9827
1771	7434
1772	5737
1773	4322
1774	4690
1775	1647
1776	5554
1777	4626
1778	261
1779	5655
1780	6783
1781	782
1782	6492
1783	6170
1784	1817
1785	7522
1786	9215
1787	2164
1788	4730
1789	8607
1790	6215
1791	3200
1792	1804
1793	3040
1794	8359
1795	3100
1796	4028
1797	2190
1798	4279
1799	7604
1800	9788
1801	3953
1802	6720
1803	6287
1804	4160
1805	10113
1806	2607
1807	1551
1808	7822
1809	5935
1810	3835
1811	2931
1812	6090
1813	919
1814	1323
1815	657
1816	3026
1817	6124
1818	2621
1819	6736
1820	7590
1821	8515
1822	6165
1823	6474
1824	6234
1825	4282
1826	3852
1827	4326
1828	1144
1829	8550
1830	3556
1831	9703
1832	404
1833	4499
1834	1074
1835	324
1836	493
1837	2113
1838	303
1839	3552
1840	2715
1841	10111
1842	8558
1843	9712
1844	6243
1845	1153
1846	7157
1847	720
1848	7142
1849	4672
1850	3041
1851	6726
1852	7270
1853	7386
1854	1132
1855	3486
1856	2479
1857	9292
1858	1263
1859	1662
1860	3526
1861	1227
1862	8361
1863	6419
1864	7516
1865	9547
1866	3740
1867	5886
1868	4041
1869	6597
1870	4276
1871	5832
1872	7419
1873	2397
1874	9824
1875	136
1876	9729
1877	9411
1878	1886
1879	5746
1880	1897
1881	6815
1882	312
1883	7638
1884	3616
1885	9820
1886	3015
1887	6331
1888	2566
1889	8454
1890	6033
1891	3980
1892	2796
1893	2013
1894	6750
1895	5792
1896	1409
1897	9906
1898	5990
1899	9249
1900	9707
1901	8572
1902	9541
1903	10151
1904	2469
1905	7644
1906	2011
1907	2982
1908	7372
1909	9711
1910	9791
1911	4688
1912	2516
1913	6642
1914	7581
1915	2077
1916	956
1917	418
1918	6583
1919	4091
1920	5581
1921	8438
1922	371
1923	8602
1924	198
1925	1355
1926	5773
1927	1460
1928	2996
1929	3802
1930	3437
1931	7295
1932	6589
1933	6993
1934	5764
1935	7231
1936	8508
1937	1123
1938	1363
1939	863
1940	3618
1941	1207
1942	2142
1943	4779
1944	9523
1945	3479
1946	3497
1947	8477
1948	3971
1949	6560
1950	8457
1951	3234
1952	7794
1953	378
1954	6305
1955	6100
1956	6149
1957	8063
1958	9582
1959	3534
1960	6435
1961	1229
1962	9671
1963	4025
1964	4689
1965	5025
1966	876
1967	2773
1968	6108
1969	2074
1970	8374
1971	57
1972	7158
1973	9720
1974	6367
1975	8488
1976	1873
1977	5691
1978	4681
1979	3834
1980	1269
1981	7636
1982	3469
1983	4066
1984	509
1985	7379
1986	7763
1987	7040
1988	9912
1989	9395
1990	907
1991	1743
1992	4333
1993	6037
1994	6073
1995	7503
1996	4695
1997	3759
1998	8445
1999	3964
2000	6218
2001	7190
2002	2606
2003	3334
2004	5086
2005	2141
2006	2612
2007	4523
2008	7612
2009	3542
2010	1387
2011	6404
2012	5018
2013	389
2014	9219
2015	9577
2016	552
2017	1538
2018	6116
2019	1089
2020	5904
2021	283
2022	467
2023	249
2024	8595
2025	2806
2026	1584
2027	6224
2028	9857
2029	6972
2030	9684
2031	2643
2032	9553
2033	9244
2034	7345
2035	1168
2036	9851
2037	3274
2038	6453
2039	991
2040	2988
2041	5738
2042	8452
2043	193
2044	220
2045	515
2046	1350
2047	3434
2048	8472
2049	10149
2050	4630
2051	1681
2052	297
2053	2301
2054	9489
2055	7257
2056	7349
2057	10124
2058	7818
2059	8574
2060	8435
2061	6867
2062	9878
2063	8326
2064	1134
2065	3914
2066	6261
2067	6793
2068	6901
2069	3345
2070	9840
2071	6649
2072	1264
2073	6126
2074	6268
2075	82
2076	806
2077	9513
2078	4269
2079	4000
2080	8469
2081	8130
2082	2383
2083	7173
2084	3182
2085	866
2086	3426
2087	9867
2088	3407
2089	2999
2090	6853
2091	500
2092	6372
2093	5981
2094	9809
2095	3930
2096	6461
2097	420
2098	2685
2099	10053
2100	3272
2101	9702
2102	6175
2103	8399
2104	6555
2105	3364
2106	177
2107	895
2108	5695
2109	10102
2110	5662
2111	1634
2112	9860
2113	9593
2114	1374
2115	4003
2116	9408
2117	4675
2118	10071
2119	2671
2120	4389
2121	3387
2122	8453
2123	7036
2124	9676
2125	6899
2126	8580
2127	7329
2128	1288
2129	1980
2130	2891
2131	2814
2132	6278
2133	336
2134	1155
2135	1259
2136	2717
2137	34
2138	4622
2139	3505
2140	6863
2141	8600
2142	2838
2143	482
2144	9731
2145	10139
2146	7749
2147	7447
2148	2442
2149	2165
2150	9423
2151	9584
2152	1992
2153	6986
2154	6348
2155	1221
2156	7199
2157	3577
2158	703
2159	6154
2160	5766
2161	4376
2162	3490
2163	3049
2164	6266
2165	4081
2166	6238
2167	5339
2168	9724
2169	5797
2170	976
2171	2997
2172	8493
2173	9392
2174	5687
2175	7331
2176	9233
2177	9268
2178	6172
2179	6078
2180	3314
2181	6876
2182	8334
2183	7247
2184	6420
2185	5645
2186	1676
2187	9326
2188	68
2189	5716
2190	4106
2191	10123
2192	7343
2193	2027
2194	3882
2195	5685
2196	7674
2197	4095
2198	6301
2199	4775
2200	9204
2201	6477
2202	9955
2203	288
2204	325
2205	3808
2206	6545
2207	4280
2208	507
2209	2335
2210	9221
2211	3790
2212	3162
2213	9454
2214	8369
2215	3537
2216	626
2217	1858
2218	10067
2219	286
2220	5551
2221	3214
2222	10055
2223	5574
2224	9440
2225	7119
2226	5101
2227	2581
2228	7122
2229	427
2230	6566
2231	3000
2232	9567
2233	2016
2234	1820
2235	6134
2236	174
2237	5918
2238	24
2239	6349
2240	3900
2241	7131
2242	3847
2243	7394
2244	6889
2245	8601
2246	718
2247	3351
2248	1442
2249	7806
2250	2809
2251	7087
2252	3145
2253	7561
2254	4592
2255	201
2256	530
2257	6645
2258	601
2259	9831
2260	891
2261	6069
2262	2346
2263	9752
2264	5929
2265	903
2266	9339
2267	5943
2268	4143
2269	6182
2270	5810
2271	539
2272	4218
2273	3265
2274	3726
2275	2030
2276	1601
2277	2307
2278	6918
2279	1386
2280	979
2281	2830
2282	6890
2283	9604
2284	644
2285	4103
2286	2393
2287	10014
2288	3492
2289	7027
2290	4642
2291	3401
2292	5688
2293	865
2294	6203
2295	408
2296	6412
2297	10134
2298	7651
2299	5758
2300	1885
2301	3555
2302	1688
2303	811
2304	65
2305	9763
2306	8434
2307	2490
2308	490
2309	189
2310	6460
2311	6737
2312	8433
2313	8381
2314	8343
2315	581
2316	8581
2317	3402
2318	6913
2319	9203
2320	158
2321	1075
2322	2657
2323	9768
2324	838
2325	4423
2326	9601
2327	5708
2328	5730
2329	1429
2330	4261
2331	5735
2332	9750
2333	9723
2334	365
2335	7549
2336	5548
2337	3303
2338	6152
2339	4489
2340	8341
2341	1242
2342	5041
2343	1104
2344	1225
2345	2879
2346	3346
2347	2227
2348	8432
2349	9632
2350	5222
2351	9560
2352	6764
2353	4293
2354	4139
2355	7189
2356	3511
2357	997
2358	1228
2359	4335
2360	7082
2361	9272
2362	7774
2363	3238
2364	6006
2365	278
2366	1390
2367	140
2368	2106
2369	872
2370	2694
2371	3639
2372	10063
2373	3728
2374	522
2375	9937
2376	4264
2377	2436
2378	5729
2379	747
2380	788
2381	837
2382	6700
2383	951
2384	892
2385	856
2386	2185
2387	8502
2388	6855
2389	7132
2390	6163
2391	2678
2392	300
2393	3645
2394	2850
2395	3830
2396	9804
2397	2228
2398	6028
2399	3297
2400	6842
2401	10018
2402	3951
2403	6427
2404	7831
2405	6414
2406	7441
2407	7896
2408	3996
2409	8606
2410	4753
2411	1920
2412	9661
2413	2640
2414	3513
2415	6297
2416	562
2417	1064
2418	5891
2419	798
2420	1053
2421	832
2422	531
2423	7025
2424	3687
2425	9776
2426	8449
2427	6462
2428	6686
2429	5899
2430	5879
2431	6651
2432	1877
2433	2146
2434	3472
2435	6080
2436	9979
2437	4087
2438	9746
2439	6561
2440	9558
2441	6364
2442	9806
2443	2630
2444	5542
2445	3023
2446	6185
2447	8442
2448	1887
2449	302
2450	5547
2451	540
2452	7609
2453	400
2454	9679
2455	1009
2456	4601
2457	7077
2458	3176
2459	9298
2460	9630
2461	295
2462	4457
2463	9677
2464	7308
2465	5627
2466	9590
2467	6861
2468	5820
2469	1052
2470	8367
2471	4217
2472	227
2473	2002
2474	7159
2475	8409
2476	1346
2477	4428
2478	9790
2479	3323
2480	2803
2481	5390
2482	6745
2483	3452
2484	6719
2485	2101
2486	6314
2487	7406
2488	2246
2489	623
2490	9663
2491	6019
2492	7393
2493	6981
2494	3610
2495	2208
2496	9883
2497	7810
2498	9421
2499	3270
2500	385
2501	2548
2502	4373
2503	8524
2504	1314
2505	5535
2506	95
2507	5514
2508	9516
2509	47
2510	9418
2511	9626
2512	3568
2513	4643
2514	1215
2515	1059
2516	6180
2517	712
2518	6838
2519	9226
2520	8589
2521	186
2522	6039
2523	6643
2524	5570
2525	314
2526	2439
2527	547
2528	8571
2529	1693
2530	6400
2531	1966
2532	6804
2533	32
2534	1955
2535	6927
2536	3300
2537	9344
2538	9583
2539	6280
2540	8076
2541	6003
2542	7467
2543	8476
2544	810
2545	2080
2546	9362
2547	10041
2548	4699
2549	5925
2550	819
2551	9375
2552	5583
2553	910
2554	6837
2555	240
2556	8593
2557	6629
2558	6380
